# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bag_m.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
131000,0.932054,0.930000,0.951703,0.950000,0.837550,0.833413,484.706195,128.460027,613.166222,21885.589844
132000,0.932206,0.955000,0.951800,0.968421,0.837962,0.890164,488.277456,129.456267,617.733723,21901.558594
133000,0.932311,0.950000,0.951862,0.960630,0.838267,0.892148,491.797012,130.470084,622.267095,22017.175781
134000,0.932391,0.940000,0.951903,0.956204,0.838532,0.861224,495.582628,131.543431,627.126059,22264.804688
135000,0.932381,0.955000,0.951895,0.967972,0.838511,0.892601,499.122391,132.571850,631.694241,22444.851562
136000,0.932385,0.950000,0.951896,0.965517,0.838530,0.874671,502.791212,133.601437,636.392649,22614.148438
137000,0.932456,0.915000,0.951955,0.941980,0.838660,0.783439,506.301807,134.645544,640.947351,22769.515625
138000,0.932438,0.945000,0.951938,0.959410,0.838631,0.874228,509.841641,135.686378,645.528019,22918.617188
139000,0.932406,0.930000,0.951911,0.945736,0.838570,0.847212,513.453456,136.767412,650.220868,23040.445312
140000,0.932511,0.910000,0.951977,0.931818,0.838858,0.799666,516.960512,137.805070,654.765582,23113.546875
141000,0.932621,0.955000,0.952053,0.967509,0.839131,0.894589,520.549469,138.832861,659.382330,23409.699219
142000,0.932603,0.920000,0.952029,0.940741,0.839137,0.817851,524.071894,139.891561,663.963455,23465.847656
143000,0.932697,0.945000,0.952088,0.961131,0.839397,0.867310,527.674571,140.951535,668.626106,23560.679688
