# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingADWINClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bagwin_m.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
113000,0.929973,0.915000,0.950351,0.933852,0.832045,0.816097,496.660301,108.061839,604.722140,15992.251953
114000,0.930071,0.960000,0.950407,0.968254,0.832339,0.914209,499.479901,109.068120,608.548022,16096.517578
115000,0.930132,0.945000,0.950445,0.960854,0.832505,0.868610,506.289706,110.095846,616.385552,16190.033203
116000,0.930209,0.920000,0.950489,0.943262,0.832738,0.808038,509.741765,111.096496,620.838261,16299.048828
117000,0.930276,0.965000,0.950528,0.975439,0.832936,0.914697,514.919218,112.108892,627.028110,16590.166016
118000,0.930359,0.950000,0.950583,0.964539,0.833150,0.879923,521.046245,113.126356,634.172601,16817.693359
119000,0.930424,0.950000,0.950605,0.960938,0.833412,0.891540,527.031117,114.152292,641.183409,16964.521484
120000,0.930454,0.945000,0.950632,0.962457,0.833457,0.859873,533.926067,115.146964,649.073031,17188.404297
121000,0.930417,0.925000,0.950596,0.950166,0.833411,0.798820,538.796279,116.161010,654.957289,17325.626953
122000,0.930545,0.890000,0.950673,0.923077,0.833784,0.731707,542.267338,117.158211,659.425549,17367.001953
123000,0.930623,0.960000,0.950733,0.973154,0.833943,0.894778,545.736956,118.169747,663.906703,17393.416016
124000,0.930537,0.910000,0.950650,0.930769,0.833835,0.802977,550.790053,119.171027,669.961080,17684.017578
125000,0.930508,0.940000,0.950637,0.958621,0.833735,0.849699,553.604043,120.153500,673.757543,17771.197266
126000,0.930632,0.940000,0.950737,0.960784,0.833974,0.833333,557.452542,121.141596,678.594138,17844.001953
127000,0.930667,0.915000,0.950754,0.938182,0.834090,0.803150,561.951369,122.128580,684.079948,17965.779297
128000,0.930661,0.945000,0.950756,0.961672,0.834050,0.864532,565.382127,123.079651,688.461777,15706.955078
