# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bag_m_mc.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
125000,0.625516,0.635000,0.313387,0.332036,0.528659,0.551859,1560.915462,511.739567,2072.655028,9982.074219
126000,0.626096,0.705000,0.313767,0.386240,0.529351,0.625397,1571.636837,513.607212,2085.244048,10311.058594
127000,0.626778,0.710000,0.314691,0.385990,0.530155,0.630514,1581.684818,515.692747,2097.377564,10533.175781
128000,0.627291,0.680000,0.315225,0.372356,0.530776,0.598078,1591.767088,518.143035,2109.910123,10622.582031
129000,0.627961,0.650000,0.315537,0.331524,0.531514,0.557200,1602.400164,520.628899,2123.029062,10659.863281
130000,0.628574,0.715000,0.316186,0.362807,0.532305,0.639092,1612.674471,522.982333,2135.656804,10802.464844
131000,0.629054,0.705000,0.316970,0.373845,0.532971,0.638314,1623.041338,525.281274,2148.322611,10887.003906
132000,0.629489,0.735000,0.317972,0.367696,0.533596,0.661017,1633.365623,527.576674,2160.942297,10985.378906
133000,0.630000,0.685000,0.318752,0.336925,0.534281,0.600748,1643.614107,529.984703,2173.598810,10987.628906
134000,0.630346,0.740000,0.319632,0.439422,0.534805,0.676506,1654.092822,532.446209,2186.539032,10991.972656
135000,0.630657,0.645000,0.320209,0.345059,0.535217,0.563211,1664.169725,534.442441,2198.612166,11159.316406
136000,0.631119,0.705000,0.321263,0.424811,0.535876,0.638978,1674.767043,536.425548,2211.192591,11163.878906
137000,0.631463,0.665000,0.321829,0.322023,0.536345,0.576646,1685.218488,538.418111,2223.636599,11185.808594
138000,0.631825,0.630000,0.322567,0.301591,0.536859,0.540116,1695.815039,540.394022,2236.209061,11241.839844
139000,0.632196,0.720000,0.323341,0.370735,0.537398,0.649441,1706.163726,542.312034,2248.475760,11130.777344
140000,0.632374,0.650000,0.324698,0.381351,0.537699,0.576848,1716.558355,544.407381,2260.965736,11371.878906
141000,0.632557,0.685000,0.325186,0.349821,0.538022,0.605449,1726.829709,546.573172,2273.402881,11464.675781
142000,0.632922,0.710000,0.325681,0.356978,0.538508,0.638201,1736.917350,548.380292,2285.297642,11552.261719
143000,0.633373,0.665000,0.326451,0.358384,0.539140,0.585499,1746.548217,550.362097,2296.910314,11583.230469
144000,0.633531,0.615000,0.326825,0.270667,0.539397,0.516210,1756.679695,552.317676,2308.997371,11635.761719
145000,0.633847,0.660000,0.328085,0.312528,0.539819,0.571761,1766.250747,554.196666,2320.447414,11718.964844
146000,0.634200,0.650000,0.328634,0.384640,0.540302,0.566496,1776.002051,556.100524,2332.102576,11794.691406
