# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] LeveragingBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), delta=0.002, enable_code_matrix=False, leverage_algorithm='leveraging_bag', n_estimators=10, random_state=None, w=10.0)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/lambda_10.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
233000,0.943659,0.960000,0.957062,0.962264,0.875194,0.919743,8002.741683,391.313091,8394.054773,217537.413086
234000,0.943742,0.970000,0.957100,0.973214,0.875443,0.939130,8037.315013,393.121314,8430.436327,218982.264648
235000,0.943799,0.960000,0.957118,0.961905,0.875634,0.919832,8071.944773,394.927373,8466.872146,220547.999023
236000,0.943872,0.965000,0.957142,0.971193,0.875880,0.926609,8106.701917,396.789677,8503.491594,221973.866211
237000,0.943924,0.945000,0.957148,0.944724,0.876079,0.890022,8141.129505,398.593999,8539.723504,222885.694336
238000,0.943987,0.960000,0.957165,0.962264,0.876301,0.919743,8175.794755,400.498928,8576.293684,224551.788086
239000,0.944080,0.965000,0.957213,0.970464,0.876563,0.927566,8210.147098,402.364059,8612.511157,225620.358398
240000,0.944180,0.975000,0.957263,0.976303,0.876851,0.949860,8244.429987,404.184627,8648.614614,226444.491211
241000,0.944271,0.970000,0.957305,0.972477,0.877122,0.939516,8279.653983,406.136744,8685.790727,227584.163086
242000,0.944361,0.980000,0.957352,0.982609,0.877376,0.959079,8314.252877,407.963439,8722.216316,228699.288086
243000,0.944421,0.970000,0.957373,0.975207,0.877572,0.937232,8348.584008,409.797970,8758.381978,230199.889648
244000,0.944510,0.960000,0.957419,0.964912,0.877822,0.918409,8383.387234,411.682264,8795.069498,231665.522461
245000,0.944611,0.970000,0.957470,0.974138,0.878109,0.938430,8417.898735,413.524195,8831.422930,232817.249023
246000,0.944686,0.970000,0.957499,0.972727,0.878344,0.939400,8452.059927,415.432233,8867.492159,233920.850586
247000,0.944760,0.970000,0.957530,0.972973,0.878573,0.939290,8486.051877,417.256585,8903.308462,234986.069336
248000,0.944781,0.940000,0.957522,0.946429,0.878678,0.878444,8520.106396,419.111130,8939.217526,235377.842773
249000,0.944871,0.980000,0.957565,0.982609,0.878938,0.959083,8555.733034,420.981312,8976.714346,237051.374023
250000,0.944964,0.960000,0.957612,0.967213,0.879201,0.915966,8590.183537,422.826398,9013.009936,237859.928711
251000,0.945036,0.955000,0.957641,0.961039,0.879425,0.907806,8624.682909,424.716022,9049.398931,239209.663086
252000,0.945127,0.970000,0.957690,0.972477,0.879676,0.939516,8659.239911,426.687133,9085.927044,240089.366211
253000,0.945179,0.960000,0.957705,0.963303,0.879848,0.919379,8694.194080,428.515167,9122.709247,241236.702148
254000,0.945273,0.980000,0.957752,0.980769,0.880116,0.959952,8728.484524,430.352075,9158.836599,242304.381836
255000,0.945346,0.945000,0.957787,0.952381,0.880327,0.887318,8762.418081,432.204585,9194.622666,243421.858398
256000,0.945420,0.950000,0.957818,0.950495,0.880549,0.900030,8797.173506,434.076721,9231.250227,244549.249023
257000,0.945477,0.955000,0.957848,0.959276,0.880710,0.908999,8820.851264,435.370439,9256.221703,245112.858398
