# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=False, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_ht_m_mc.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
219000,0.646743,0.770000,0.305043,0.344705,0.545408,0.647280,212.363916,58.848528,271.212443,2043.203125
220000,0.647192,0.795000,0.305384,0.401694,0.545898,0.706608,213.180295,59.245616,272.425911,2069.734375
221000,0.647659,0.700000,0.305745,0.290777,0.546398,0.586506,213.972787,59.638816,273.611604,2082.171875
222000,0.648127,0.780000,0.306044,0.343583,0.546890,0.691152,214.743615,60.040806,274.784421,2094.671875
223000,0.648486,0.720000,0.306335,0.319844,0.547268,0.603329,215.577256,60.439808,276.017064,2098.765625
224000,0.648910,0.725000,0.306664,0.385490,0.547719,0.637705,216.407771,60.856509,277.264280,2098.796875
225000,0.649312,0.725000,0.307118,0.375242,0.548156,0.608220,217.224675,61.233833,278.458508,2098.796875
226000,0.649738,0.745000,0.307600,0.343950,0.548632,0.643169,218.126428,61.629072,279.755500,2098.796875
227000,0.650133,0.735000,0.307864,0.315880,0.549035,0.620616,218.907368,61.996983,280.904351,2098.859375
228000,0.650489,0.730000,0.307969,0.323053,0.549401,0.619758,219.759485,62.421042,282.180527,2099.203125
229000,0.650838,0.690000,0.308176,0.266723,0.549772,0.567190,220.566805,62.835617,283.402422,2103.171875
230000,0.651293,0.725000,0.309135,0.319268,0.550262,0.622525,221.374580,63.227730,284.602310,2111.859375
231000,0.651661,0.725000,0.309344,0.326707,0.550638,0.611527,222.232101,63.633730,285.865832,2111.921875
232000,0.651957,0.675000,0.309456,0.286300,0.550940,0.573910,223.073909,64.071353,287.145262,2111.921875
233000,0.652276,0.685000,0.309791,0.316882,0.551307,0.589242,223.927207,64.502382,288.429590,2111.953125
234000,0.652575,0.780000,0.310738,0.323196,0.551620,0.668612,224.740016,64.931865,289.671880,2112.171875
235000,0.652915,0.760000,0.310758,0.320352,0.551968,0.654887,225.535200,65.351765,290.886965,2112.265625
236000,0.653132,0.705000,0.310608,0.294971,0.552152,0.592443,226.360174,65.757981,292.118155,2112.265625
237000,0.653403,0.680000,0.310686,0.288799,0.552438,0.563334,227.227610,66.181660,293.409270,2112.265625
238000,0.653713,0.700000,0.310667,0.326413,0.552760,0.600878,228.108000,66.609357,294.717357,2112.265625
239000,0.653962,0.715000,0.310739,0.293194,0.553021,0.602219,229.006527,67.068118,296.074645,2112.265625
240000,0.654259,0.695000,0.310694,0.292837,0.553310,0.574898,229.824145,67.480420,297.304565,2112.265625
241000,0.654600,0.760000,0.310766,0.263867,0.553649,0.645089,230.610074,67.907311,298.517385,2112.265625
242000,0.654826,0.755000,0.310823,0.365939,0.553901,0.661789,231.450934,68.364431,299.815365,2112.359375
243000,0.655174,0.700000,0.311070,0.305413,0.554269,0.572923,232.326455,68.796934,301.123389,2112.359375
244000,0.655453,0.725000,0.311226,0.318915,0.554554,0.617298,233.186807,69.257807,302.444614,2112.390625
245000,0.655680,0.690000,0.311323,0.338525,0.554784,0.579376,234.077620,69.714500,303.792120,2112.390625
246000,0.655943,0.770000,0.311483,0.352644,0.555052,0.680822,234.860486,70.150203,305.010689,2120.890625
247000,0.656191,0.735000,0.311675,0.339408,0.555315,0.619854,235.796269,70.668300,306.464569,2120.890625
248000,0.656518,0.700000,0.311765,0.309954,0.555641,0.567957,236.643980,71.102849,307.746829,2120.890625
249000,0.656891,0.740000,0.312017,0.341053,0.556059,0.639002,237.467854,71.545078,309.012932,2120.890625
250000,0.657145,0.730000,0.312173,0.343224,0.556328,0.630213,238.316647,71.996427,310.313075,2120.984375
251000,0.657336,0.735000,0.312187,0.312989,0.556504,0.623473,239.255474,72.463055,311.718529,2124.859375
252000,0.657586,0.750000,0.312281,0.349282,0.556769,0.661499,240.088790,72.918976,313.007767,2128.421875
253000,0.657881,0.730000,0.312444,0.335613,0.557077,0.627817,240.939727,73.372966,314.312694,2128.421875
254000,0.658206,0.740000,0.312592,0.304942,0.557424,0.631845,241.741713,73.823574,315.565287,2128.421875
255000,0.658587,0.740000,0.312708,0.297730,0.557812,0.617056,242.557668,74.257480,316.815147,2128.453125
256000,0.658867,0.720000,0.312773,0.294505,0.558090,0.600656,243.424545,74.683685,318.108230,2128.453125
257000,0.659104,0.725000,0.312796,0.280264,0.558334,0.608178,244.008495,74.962015,318.970510,2128.546875
