# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] LeveragingBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), delta=0.002, enable_code_matrix=False, leverage_algorithm='leveraging_bag', n_estimators=10, random_state=None, w=7.0)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/lambda_7.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
233000,0.942530,0.975000,0.956279,0.976744,0.872496,0.949718,5810.652144,352.323209,6162.975353,154490.116211
234000,0.942627,0.970000,0.956327,0.973451,0.872779,0.938993,5835.709428,353.970417,6189.679845,155447.217773
235000,0.942697,0.950000,0.956353,0.951923,0.873004,0.899850,5860.853915,355.595388,6216.449303,156581.674805
236000,0.942745,0.965000,0.956357,0.970954,0.873197,0.926946,5886.172922,357.277876,6243.450798,157491.276367
237000,0.942818,0.960000,0.956378,0.959184,0.873449,0.919968,5910.974088,358.882412,6269.856501,157832.522461
238000,0.942852,0.960000,0.956371,0.961905,0.873614,0.919808,5936.080329,360.543427,6296.623757,158781.272461
239000,0.942937,0.970000,0.956412,0.974576,0.873862,0.938017,5961.219272,362.160794,6323.380066,159607.514648
240000,0.943042,0.970000,0.956465,0.971429,0.874163,0.939856,5985.989419,363.801366,6349.790785,160979.936523
241000,0.943129,0.975000,0.956503,0.976959,0.874429,0.949637,6011.314111,365.457028,6376.771139,161923.483398
242000,0.943212,0.985000,0.956543,0.986900,0.874669,0.969356,6036.179808,367.112281,6403.292089,162869.616211
243000,0.943289,0.960000,0.956576,0.966942,0.874908,0.916309,6060.878966,368.750091,6429.629057,164062.702148
244000,0.943391,0.950000,0.956631,0.956140,0.875190,0.898011,6086.022303,370.411143,6456.433447,164879.475586
245000,0.943504,0.970000,0.956689,0.974138,0.875511,0.938430,6111.329261,372.080957,6483.410218,165825.913086
246000,0.943612,0.965000,0.956743,0.968037,0.875823,0.929364,6136.017671,373.730216,6509.747887,166953.608398
247000,0.943724,0.970000,0.956800,0.972727,0.876139,0.939400,6160.795782,375.362592,6536.158373,167868.592773
248000,0.943769,0.950000,0.956810,0.954955,0.876300,0.898867,6185.809918,377.020587,6562.830505,168812.100586
249000,0.943835,0.975000,0.956832,0.977974,0.876513,0.949073,6211.029804,378.670649,6589.700453,169498.405273
250000,0.943928,0.970000,0.956878,0.975207,0.876780,0.937238,6235.860421,380.293948,6616.154369,170133.858398
251000,0.944012,0.960000,0.956915,0.964912,0.877034,0.918401,6260.928113,381.977046,6642.905159,170810.022461
252000,0.944112,0.975000,0.956970,0.977169,0.877306,0.949546,6285.571321,383.620435,6669.191756,171497.897461
253000,0.944175,0.960000,0.956992,0.962963,0.877508,0.919493,6310.730578,385.279495,6696.010073,172409.350586
254000,0.944261,0.955000,0.957031,0.956522,0.877762,0.909910,6335.523701,386.903935,6722.427637,172787.850586
255000,0.944323,0.955000,0.957057,0.961039,0.877950,0.907806,6360.409450,388.532960,6748.942411,173577.303711
256000,0.944361,0.945000,0.957060,0.946341,0.878095,0.889934,6385.632447,390.186622,6775.819069,174439.624023
257000,0.944425,0.975000,0.957095,0.977578,0.878271,0.949341,6402.456472,391.292641,6793.749113,175169.506836
