# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingADWINClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bagwin_m.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
131000,0.931538,0.920000,0.951420,0.938931,0.835967,0.822989,608.889059,133.164631,742.053690,17651.830078
132000,0.931702,0.940000,0.951521,0.958621,0.836429,0.849605,612.194458,134.362403,746.556861,17803.470703
133000,0.931697,0.925000,0.951506,0.944649,0.836463,0.828375,617.707456,135.593624,753.301080,17893.416016
134000,0.931782,0.925000,0.951564,0.944649,0.836670,0.828415,622.850363,136.809227,759.659591,18128.470703
135000,0.931836,0.935000,0.951596,0.949416,0.836825,0.858511,629.086125,138.030265,767.116390,18361.572266
136000,0.931919,0.955000,0.951652,0.969900,0.837037,0.881110,634.595142,139.201851,773.796993,18641.974609
137000,0.932059,0.955000,0.951761,0.970492,0.837322,0.875965,639.240924,140.216489,779.457413,18702.076172
138000,0.932022,0.930000,0.951731,0.951389,0.837254,0.826733,643.886194,141.320053,785.206247,18777.787109
139000,0.931935,0.920000,0.951660,0.940741,0.837088,0.818676,646.505989,142.378099,788.884088,18808.642578
140000,0.931942,0.965000,0.951662,0.975439,0.837119,0.914592,649.384104,143.465510,792.849613,18881.509766
141000,0.932029,0.925000,0.951716,0.944649,0.837358,0.828611,654.013357,144.539221,798.552578,19009.232422
142000,0.932156,0.960000,0.951806,0.972028,0.837661,0.901901,659.114199,145.575711,804.689910,19220.189453
143000,0.932261,0.930000,0.951868,0.947761,0.837966,0.841701,662.920951,146.632403,809.553354,19289.044922
144000,0.932406,0.935000,0.951965,0.950943,0.838337,0.854749,667.322683,147.617832,814.940516,19402.279297
145000,0.932361,0.910000,0.951933,0.935252,0.838232,0.788335,671.610071,148.669253,820.279324,19578.904297
146000,0.932455,0.960000,0.951994,0.972973,0.838481,0.896104,675.315555,149.740407,825.055962,19643.294922
147000,0.932541,0.945000,0.952044,0.959707,0.838734,0.873126,681.457534,150.817177,832.274711,19768.470703
148000,0.932565,0.890000,0.952052,0.917293,0.838830,0.753805,687.327257,151.864258,839.191515,19973.642578
149000,0.932595,0.935000,0.952060,0.948617,0.838961,0.860365,691.954088,152.944786,844.898874,20061.904297
150000,0.932584,0.935000,0.952046,0.953737,0.838960,0.844535,695.283291,154.084060,849.367351,20154.626953
151000,0.932587,0.960000,0.952043,0.971429,0.838988,0.904773,699.695958,155.235638,854.931596,20342.646484
152000,0.932629,0.945000,0.952061,0.958175,0.839144,0.877968,704.238331,156.336596,860.574927,20468.708984
153000,0.932671,0.960000,0.952072,0.970803,0.839327,0.907322,707.920327,157.445011,865.365338,20573.462891
154000,0.932739,0.940000,0.952118,0.955882,0.839498,0.862385,713.393005,158.676207,872.069211,20723.576172
155000,0.932779,0.965000,0.952142,0.973384,0.839614,0.922291,717.712733,159.789452,877.502185,20751.396484
156000,0.932819,0.965000,0.952171,0.975265,0.839707,0.915459,721.735594,160.849796,882.585390,20927.341797
157000,0.932827,0.935000,0.952174,0.954386,0.839733,0.841734,725.117540,161.889981,887.007521,20983.623047
158000,0.932911,0.930000,0.952226,0.950355,0.839967,0.832034,729.901716,162.961482,892.863197,21140.173828
159000,0.932975,0.945000,0.952272,0.961131,0.840117,0.867438,733.889382,164.013738,897.903120,21336.689453
160000,0.933025,0.945000,0.952297,0.957854,0.840284,0.878881,738.585795,165.136018,903.721813,19345.224609
161000,0.933163,0.955000,0.952391,0.968641,0.840625,0.889026,744.042216,166.120062,910.162278,19544.193359
162000,0.933180,0.945000,0.952407,0.960000,0.840652,0.872034,747.849259,167.076768,914.926027,19647.130859
163000,0.933241,0.940000,0.952440,0.955224,0.840841,0.864315,752.571893,168.064574,920.636466,19783.435547
164000,0.933325,0.945000,0.952506,0.962712,0.841010,0.857991,758.537008,169.292967,927.829976,19976.162109
165000,0.933354,0.950000,0.952519,0.962121,0.841111,0.888790,762.163326,170.374029,932.537355,19995.619141
166000,0.933400,0.945000,0.952555,0.961672,0.841206,0.864665,765.151734,171.419949,936.571683,19985.751953
167000,0.933434,0.955000,0.952581,0.969900,0.841280,0.880984,769.107434,172.437319,941.544753,20000.126953
168000,0.933485,0.965000,0.952610,0.973783,0.841434,0.921207,775.575217,173.527962,949.103179,20232.595703
169000,0.933518,0.945000,0.952634,0.961938,0.841511,0.863354,780.520114,174.607939,955.128054,20404.880859
170000,0.933604,0.955000,0.952705,0.969900,0.841670,0.881110,786.779213,175.615543,962.394756,20631.533203
171000,0.933659,0.925000,0.952746,0.948805,0.841791,0.808917,792.665986,176.620256,969.286242,20884.228516
172000,0.933708,0.950000,0.952777,0.964029,0.841927,0.882075,798.402962,177.667497,976.070460,21044.380859
173000,0.933669,0.945000,0.952754,0.963211,0.841808,0.854690,802.894760,178.682559,981.577318,21382.759766
174000,0.933711,0.960000,0.952785,0.971014,0.841906,0.906509,806.763839,179.743803,986.507642,21400.384766
175000,0.933379,0.820000,0.952536,0.868613,0.841178,0.592160,812.058394,180.828626,992.887020,21649.490234
176000,0.932966,0.885000,0.952195,0.902128,0.840404,0.764489,818.689138,182.022411,1000.711549,21846.755859
177000,0.932551,0.835000,0.951862,0.852018,0.839594,0.670790,823.000255,183.232338,1006.232593,21974.052734
178000,0.932203,0.850000,0.951570,0.864865,0.838961,0.703088,829.097974,184.530916,1013.628890,22365.794922
179000,0.931972,0.905000,0.951356,0.919149,0.838630,0.805128,835.373111,185.873880,1021.246990,22928.115234
180000,0.931810,0.880000,0.951190,0.890909,0.838464,0.758454,840.914197,187.208630,1028.122827,23186.240234
181000,0.931606,0.860000,0.950994,0.873874,0.838197,0.718876,844.071539,188.617495,1032.689034,23296.693359
182000,0.931398,0.920000,0.950803,0.936000,0.837886,0.829787,849.005975,189.982914,1038.988889,23492.154297
183000,0.931280,0.915000,0.950675,0.931727,0.837796,0.819187,853.428262,191.326464,1044.754727,23732.740234
184000,0.931202,0.945000,0.950564,0.951111,0.837843,0.888280,857.487621,192.697762,1050.185383,23889.693359
185000,0.931049,0.900000,0.950408,0.915254,0.837675,0.793644,861.118043,194.069341,1055.187385,24001.962891
186000,0.930935,0.905000,0.950271,0.908213,0.837634,0.810341,866.969220,195.470690,1062.439911,24190.470703
187000,0.930737,0.905000,0.950080,0.919831,0.837363,0.804124,873.467556,196.835029,1070.302584,24496.220703
188000,0.930572,0.945000,0.949909,0.949309,0.837193,0.889225,878.822058,198.213589,1077.035648,24798.478516
189000,0.930436,0.890000,0.949765,0.905983,0.837062,0.774590,882.911351,199.556515,1082.467866,24980.771484
190000,0.930323,0.925000,0.949633,0.933921,0.836997,0.847219,889.019994,200.946424,1089.966418,25166.318359
191000,0.930295,0.925000,0.949573,0.931507,0.837088,0.848729,893.985406,202.290712,1096.276119,25362.337891
192000,0.930209,0.920000,0.949463,0.931624,0.837079,0.835306,897.714989,203.709612,1101.424601,22911.447266
193000,0.930120,0.955000,0.949347,0.961039,0.837073,0.907806,904.485920,204.963193,1109.449113,23256.427734
194000,0.930119,0.920000,0.949298,0.929204,0.837259,0.837843,909.708844,206.506286,1116.215130,23397.552734
195000,0.930098,0.920000,0.949237,0.940299,0.837384,0.819270,916.750258,207.896154,1124.646412,23700.912109
196000,0.930113,0.945000,0.949200,0.950226,0.837602,0.888777,921.013366,209.207370,1130.220736,23817.662109
197000,0.930107,0.945000,0.949143,0.949772,0.837789,0.889001,927.511384,210.618932,1138.130316,23866.517578
198000,0.930102,0.915000,0.949081,0.920188,0.837994,0.829317,932.376583,212.067431,1144.444014,23915.986328
199000,0.930035,0.895000,0.948984,0.904977,0.838021,0.787707,936.989173,213.499822,1150.488995,24138.251953
200000,0.929955,0.925000,0.948881,0.937759,0.837998,0.843456,941.150014,214.946403,1156.096417,24223.849609
201000,0.929875,0.920000,0.948775,0.928571,0.837990,0.837925,945.702969,216.394186,1162.097155,24337.888672
202000,0.929861,0.915000,0.948717,0.923767,0.838129,0.827831,951.498456,217.808442,1169.306898,24628.587891
203000,0.929866,0.935000,0.948668,0.940639,0.838335,0.868819,957.189790,219.275719,1176.465509,24711.736328
204000,0.929857,0.900000,0.948630,0.913043,0.838426,0.795731,960.948397,220.719275,1181.667672,24728.619141
205000,0.929877,0.935000,0.948597,0.937198,0.838641,0.869922,967.325853,222.125051,1189.450905,24967.037109
206000,0.929844,0.920000,0.948533,0.928571,0.838706,0.837662,972.538654,223.526010,1196.064664,25024.677734
207000,0.929840,0.910000,0.948486,0.915094,0.838850,0.819802,976.626546,224.946892,1201.573439,25132.662109
208000,0.929821,0.925000,0.948423,0.926108,0.838982,0.850150,983.082316,226.389770,1209.472087,25243.685547
209000,0.929784,0.965000,0.948362,0.972973,0.839009,0.923346,988.501876,227.984247,1216.486123,25321.466797
