# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingADWINClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bagwin_m_mc.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
164000,0.657405,0.745000,0.355292,0.387926,0.572325,0.675325,2407.463583,593.992047,3001.455630,9432.478516
165000,0.657774,0.740000,0.355649,0.398695,0.572797,0.675294,2422.524440,597.198220,3019.722660,9468.353516
166000,0.657788,0.670000,0.355781,0.368160,0.572856,0.597818,2433.560889,600.470969,3034.031858,9478.529297
167000,0.658000,0.695000,0.355983,0.386515,0.573139,0.614984,2446.749769,603.752178,3050.501947,9533.490234
168000,0.658335,0.660000,0.355995,0.306651,0.573494,0.567733,2452.153362,606.621032,3058.774394,9540.958984
169000,0.658702,0.765000,0.356085,0.337293,0.573892,0.693552,2459.833950,609.541516,3069.375466,9561.615234
170000,0.659018,0.680000,0.356083,0.328921,0.574223,0.593625,2473.030618,612.373179,3085.403796,9570.740234
171000,0.659271,0.695000,0.355986,0.315951,0.574485,0.612021,2480.045918,615.271644,3095.317562,9737.615234
172000,0.659404,0.710000,0.355852,0.327140,0.574587,0.626565,2485.462695,617.237241,3102.699936,9747.646484
173000,0.659605,0.670000,0.355816,0.309037,0.574773,0.583557,2498.065993,619.253392,3117.319385,9823.177734
174000,0.659630,0.695000,0.355938,0.409190,0.574830,0.615178,2505.792122,621.743097,3127.535219,9910.677734
175000,0.659489,0.585000,0.355716,0.269594,0.574612,0.479820,2517.588259,624.377522,3141.965781,9926.927734
176000,0.659269,0.605000,0.355419,0.273514,0.574263,0.497471,2529.494767,627.120256,3156.615023,9879.662109
177000,0.658966,0.620000,0.355150,0.309041,0.573844,0.511678,2540.876611,629.807025,3170.683636,10023.529297
178000,0.658853,0.690000,0.355147,0.368169,0.573650,0.588668,2551.004022,632.458697,3183.462718,9984.154297
179000,0.659163,0.730000,0.355172,0.375903,0.573936,0.642857,2562.425309,635.243171,3197.668480,10051.716797
180000,0.659453,0.770000,0.355124,0.331927,0.574173,0.677713,2568.948748,638.040056,3206.988803,10034.373047
181000,0.659672,0.740000,0.355060,0.360569,0.574336,0.639139,2578.253376,640.861403,3219.114779,10382.779297
182000,0.660033,0.775000,0.355038,0.356970,0.574658,0.675652,2590.675401,644.194771,3234.870172,10607.146484
183000,0.660577,0.740000,0.355081,0.328959,0.575185,0.640896,2602.894271,647.027016,3249.921287,10634.708984
184000,0.660858,0.720000,0.355881,0.302207,0.575439,0.611529,2614.098714,650.283152,3264.381865,10648.974609
185000,0.660989,0.685000,0.355725,0.283651,0.575502,0.572142,2623.459307,653.498444,3276.957751,10760.607422
186000,0.661427,0.775000,0.355728,0.361712,0.575920,0.676259,2637.110626,656.624041,3293.734666,11022.146484
187000,0.661661,0.725000,0.355753,0.370436,0.576112,0.627598,2647.761117,659.957684,3307.718801,11062.857422
188000,0.661888,0.650000,0.355772,0.338359,0.576322,0.555443,2663.408441,663.309940,3326.718381,11171.623047
189000,0.662160,0.715000,0.355741,0.334216,0.576549,0.618026,2675.055238,666.232184,3341.287422,11250.373047
190000,0.662614,0.740000,0.355804,0.345566,0.576985,0.651100,2692.266982,669.148473,3361.415455,11382.662109
191000,0.663047,0.760000,0.355850,0.369914,0.577380,0.638255,2701.861882,672.246845,3374.108728,11417.255859
192000,0.663466,0.740000,0.355917,0.358847,0.577776,0.643078,2711.114822,675.280172,3386.394993,9774.076172
193000,0.663844,0.730000,0.355987,0.319943,0.578125,0.627881,2724.619547,678.269585,3402.889133,10146.486328
194000,0.664259,0.725000,0.355953,0.313043,0.578441,0.601131,2736.043714,680.994606,3417.038320,10173.509766
195000,0.664732,0.770000,0.355890,0.319155,0.578809,0.658031,2752.442211,683.780235,3436.222446,10188.947266
196000,0.665031,0.675000,0.355778,0.276159,0.578977,0.527376,2766.623895,686.539199,3453.163094,10180.142578
197000,0.665102,0.710000,0.355633,0.336590,0.578959,0.603554,2786.000243,689.261094,3475.261336,10298.322266
198000,0.665284,0.690000,0.355538,0.334930,0.579046,0.574629,2792.251285,692.022767,3484.274051,10315.833984
199000,0.665465,0.775000,0.355498,0.338638,0.579145,0.668569,2806.970777,694.826377,3501.797154,10332.740234
200000,0.665618,0.660000,0.355362,0.273934,0.579205,0.521262,2817.888637,697.654570,3515.543208,10512.283203
201000,0.665775,0.665000,0.355353,0.347704,0.579279,0.549307,2830.500831,700.418026,3530.918856,10647.802734
202000,0.666015,0.700000,0.355292,0.332621,0.579431,0.585707,2841.097814,703.196505,3544.294319,10672.458984
203000,0.666139,0.700000,0.355221,0.304186,0.579455,0.586506,2848.697542,706.054916,3554.752458,10705.974609
204000,0.666271,0.685000,0.355068,0.289591,0.579474,0.545962,2860.707497,708.910585,3569.618082,10793.419922
205000,0.666373,0.625000,0.354994,0.302699,0.579475,0.494422,2875.045807,711.860899,3586.906707,11057.943359
